timestamp,bar,open,high,low,close,candleType,volume,fastEma,fastEmaGradDeg,trendUpSignal,trendDownSignal,goodCount,badCount,netPnl,barPattern,currentPosition,entryBar,entryPrice,unrealizedPnL,allowLongThisBar,allowShortThisBar,gradientFilterLong,gradientFilterShort,gradientValue,gradientLongThreshold,gradientShortThreshold,pendingLongFromBad,pendingShortFromGood,actionTaken,blockReason,opportunityType
2025-12-18 14:36:00.000,3167,25096.7500,25097.2500,25091.0000,25093.2500,bad,636,25096.8869,-54.43,False,True,1,4,-5.50,2BG2B,Flat,3168,,0.00,False,True,True,False,-54.43,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 14:38:00.000,3168,25093.0000,25101.5000,25093.0000,25100.5000,good,497,25098.0913,-17.07,False,True,2,3,2.75,BG2BG,Short,3168,25101.5000,2.00,True,False,True,False,-17.07,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 14:40:00.000,3169,25101.5000,25101.5000,25093.7500,25095.5000,bad,367,25097.2275,9.66,False,True,2,3,-1.50,G2BGB,Short,3168,25101.5000,12.00,False,True,True,True,9.66,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 14:42:00.000,3170,25095.5000,25095.7500,25091.5000,25093.2500,bad,493,25095.9017,-47.59,False,True,1,4,-11.50,2BG2B,Flat,3171,,0.00,False,True,True,False,-47.59,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 14:44:00.000,3171,25094.0000,25108.7500,25093.0000,25106.7500,good,899,25099.5178,48.87,False,True,2,3,8.50,BG2BG,Flat,3171,,0.00,True,False,False,True,48.87,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 14:46:00.000,3172,25107.5000,25108.5000,25097.0000,25097.0000,bad,631,25098.6785,54.24,False,True,2,3,1.50,G2BGB,Flat,3171,,0.00,False,True,False,True,54.24,10.00,-10.00,False,True,SKIPPED_SHORT,GradientFilter (54.24° > -10.00°),SHORT_SIGNAL
2025-12-18 14:48:00.000,3173,25097.5000,25098.2500,25091.2500,25096.5000,bad,690,25097.9524,-38.05,False,True,1,4,-7.00,2BG2B,Flat,3174,,0.00,False,True,True,False,-38.05,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 14:50:00.000,3174,25097.0000,25102.7500,25093.2500,25098.0000,good,530,25097.9682,-19.55,False,True,2,3,0.00,BG2BG,Flat,3174,,0.00,True,False,True,False,-19.55,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 14:52:00.000,3175,25098.0000,25102.2500,25092.7500,25093.7500,bad,377,25096.5622,-34.80,False,True,2,3,-2.00,G2BGB,Flat,3176,,0.00,False,True,True,False,-34.80,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 14:54:00.000,3176,25093.7500,25097.0000,25085.5000,25093.2500,bad,1044,25095.4581,-51.45,False,True,1,4,-15.25,2BG2B,Short,3176,25092.5000,-1.50,False,True,True,False,-51.45,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 14:56:00.000,3177,25092.5000,25096.0000,25090.2500,25090.2500,bad,460,25093.7221,-54.85,False,True,1,4,-7.00,BG3B,Short,3176,25092.5000,4.50,False,True,True,False,-54.85,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 14:58:00.000,3178,25090.2500,25098.5000,25087.7500,25097.7500,good,555,25095.0647,-11.13,False,True,2,3,1.50,G3BG,Flat,3176,,0.00,True,False,True,False,-11.13,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 15:00:00.000,3179,25098.5000,25099.7500,25090.2500,25094.7500,bad,638,25094.9598,31.75,False,True,1,4,-3.25,3BGB,Flat,3176,,0.00,False,True,False,True,31.75,10.00,-10.00,False,True,SKIPPED_SHORT,GradientFilter (31.75° > -10.00°),SHORT_SIGNAL
2025-12-18 15:02:00.000,3180,25094.7500,25112.0000,25094.2500,25112.0000,good,1013,25100.6399,70.27,False,True,2,3,18.25,2BGBG,Flat,3176,,0.00,True,False,False,True,70.27,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 15:04:00.000,3181,25111.5000,25113.0000,25095.7500,25096.5000,bad,1094,25099.2599,65.06,False,True,2,3,3.75,BGBGB,Flat,3176,,0.00,False,True,False,True,65.06,10.00,-10.00,False,True,SKIPPED_SHORT,GradientFilter (65.06° > -10.00°),SHORT_SIGNAL
2025-12-18 15:06:00.000,3182,25096.7500,25098.2500,25087.0000,25088.0000,bad,942,25095.5066,-68.71,False,True,2,3,-2.75,GBG2B,Flat,3183,,0.00,False,True,True,False,-68.71,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 15:08:00.000,3183,25087.2500,25091.0000,25064.7500,25067.0000,bad,2619,25086.0044,-81.42,False,True,1,4,-30.50,BG3B,Flat,3184,,0.00,False,True,True,False,-81.42,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 15:10:00.000,3184,25067.2500,25088.0000,25065.5000,25087.0000,good,1892,25086.3363,-77.70,False,True,2,3,-7.00,G3BG,Short,3184,25087.7500,1.50,True,False,True,False,-77.70,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 15:12:00.000,3185,25087.7500,25099.5000,25086.0000,25095.2500,good,1187,25089.3075,58.81,False,True,2,3,-16.75,3B2G,Flat,3184,,0.00,True,False,False,True,58.81,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 15:14:00.000,3186,25095.5000,25105.7500,25095.0000,25104.0000,good,1017,25094.2050,75.74,True,False,3,2,6.75,2B3G,Flat,3187,,0.00,True,False,False,True,75.74,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 15:16:00.000,3187,25104.2500,25113.0000,25103.2500,25112.0000,good,1384,25100.1367,79.54,True,False,4,1,23.25,B4G,Long,3187,25112.2500,-0.50,True,False,False,True,79.54,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 15:18:00.000,3188,25112.2500,25120.0000,25110.0000,25110.7500,bad,1949,25103.6744,78.07,True,False,4,1,42.00,4GB,Flat,3187,,0.00,False,True,False,True,78.07,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 15:20:00.000,3189,25110.7500,25111.2500,25102.0000,25103.5000,bad,1169,25103.6163,60.11,True,False,3,2,15.00,3G2B,Flat,3187,,0.00,False,True,False,True,60.11,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 15:22:00.000,3190,25103.7500,25108.5000,25099.7500,25103.0000,bad,901,25103.4109,-7.51,False,True,2,3,6.75,2G3B,Flat,3187,,0.00,False,True,True,True,-7.51,10.00,-10.00,True,False,SKIPPED_SHORT,GradientFilter (-7.51° > -10.00°),SHORT_SIGNAL
2025-12-18 15:24:00.000,3191,25102.5000,25108.0000,25102.5000,25105.7500,good,764,25104.1906,16.02,False,True,2,3,1.50,G3BG,Flat,3187,,0.00,True,False,False,True,16.02,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 15:26:00.000,3192,25106.2500,25113.5000,25103.2500,25107.5000,good,932,25105.2937,43.27,False,True,2,3,-5.00,3B2G,Flat,3187,,0.00,True,False,False,True,43.27,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 15:28:00.000,3193,25107.7500,25113.5000,25102.7500,25103.7500,bad,840,25104.7791,16.40,False,True,2,3,-7.50,2B2GB,Flat,3187,,0.00,False,True,False,True,16.40,10.00,-10.00,False,True,SKIPPED_SHORT,GradientFilter (16.40° > -10.00°),SHORT_SIGNAL
2025-12-18 15:30:00.000,3194,25103.7500,25115.7500,25100.7500,25108.0000,good,1195,25105.8528,15.62,True,False,3,2,4.00,B2GBG,Flat,3195,,0.00,True,False,False,True,15.62,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 15:32:00.000,3195,25112.7500,25197.0000,25112.7500,25183.5000,good,11963,25131.7352,85.76,True,False,4,1,75.50,2GB2G,Flat,3196,,0.00,True,False,False,True,85.76,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 15:34:00.000,3196,25184.5000,25194.2500,25164.2500,25180.7500,bad,7038,25148.0735,87.29,True,False,3,2,68.50,GB2GB,Flat,3196,,0.00,False,True,False,True,87.29,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 15:36:00.000,3197,25180.2500,25187.2500,25154.0000,25162.5000,bad,5815,25152.8823,84.60,False,True,2,3,49.50,B2G2B,Flat,3196,,0.00,False,True,False,True,84.60,10.00,-10.00,True,False,SKIPPED_SHORT,GradientFilter (84.60° > -10.00°),SHORT_SIGNAL
2025-12-18 15:38:00.000,3198,25163.2500,25190.7500,25156.7500,25184.0000,good,4778,25163.2549,82.50,True,False,3,2,74.25,2G2BG,Flat,3199,,0.00,True,False,False,True,82.50,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 15:40:00.000,3199,25183.5000,25223.2500,25183.5000,25221.7500,good,7729,25182.7532,86.17,True,False,3,2,108.25,G2B2G,Long,3199,25221.5000,0.50,True,False,False,True,86.17,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 15:42:00.000,3200,25221.5000,25245.0000,25220.0000,25236.2500,good,7690,25200.5855,86.93,True,False,3,2,52.25,2B3G,Long,3199,25221.5000,29.50,True,False,False,True,86.93,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 15:44:00.000,3201,25236.5000,25250.2500,25230.2500,25248.2500,good,5348,25216.4737,86.61,True,False,4,1,67.75,B4G,Long,3199,25221.5000,53.50,True,False,False,True,86.61,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 15:46:00.000,3202,25249.0000,25254.0000,25238.7500,25243.0000,bad,5016,25225.3158,85.38,True,False,4,1,79.50,4GB,Long,3199,25221.5000,43.00,False,True,False,True,85.38,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 15:48:00.000,3203,25242.5000,25264.2500,25239.7500,25260.0000,good,4333,25236.8772,84.40,True,False,4,1,76.25,3GBG,Long,3199,25221.5000,77.00,True,False,False,True,84.40,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 15:50:00.000,3204,25260.0000,25261.2500,25240.5000,25243.5000,bad,3977,25239.0848,81.74,True,False,3,2,21.50,2GBGB,Long,3199,25221.5000,44.00,False,True,False,True,81.74,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 15:52:00.000,3205,25243.5000,25251.2500,25233.7500,25234.0000,bad,3952,25237.3899,14.38,False,True,2,3,-2.75,GBG2B,Flat,3199,,0.00,False,True,False,True,14.38,10.00,-10.00,False,False,SKIPPED_SHORT,GradientFilter (14.38° > -10.00°),SHORT_SIGNAL
2025-12-18 15:54:00.000,3206,25234.7500,25243.7500,25222.5000,25240.7500,good,4266,25238.5099,-16.04,False,True,2,3,-8.50,BG2BG,Flat,3199,,0.00,True,False,True,False,-16.04,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 15:56:00.000,3207,25240.0000,25245.5000,25229.5000,25231.0000,bad,4265,25236.0066,-34.67,False,True,2,3,-11.50,G2BGB,Flat,3208,,0.00,False,True,True,False,-34.67,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 15:58:00.000,3208,25231.5000,25235.7500,25213.2500,25215.0000,bad,4003,25229.0044,-78.12,False,True,1,4,-45.50,2BG2B,Short,3208,25214.7500,-0.50,False,True,True,False,-78.12,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 16:00:00.000,3209,25214.7500,25227.5000,25213.2500,25222.5000,good,3308,25226.8363,-77.70,False,True,2,3,-21.25,BG2BG,Flat,3208,,0.00,True,False,True,False,-77.70,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 16:02:00.000,3210,25222.2500,25242.0000,25220.0000,25240.0000,good,4763,25231.2242,47.98,True,False,3,2,6.00,G2B2G,Flat,3211,,0.00,True,False,False,True,47.98,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 16:04:00.000,3211,25240.0000,25249.7500,25233.0000,25238.7500,bad,3717,25233.7328,73.83,False,True,2,3,-1.25,2B2GB,Long,3212,25238.0000,1.50,False,True,False,True,73.83,10.00,-10.00,False,False,ENTERED_LONG,,TAKEN
2025-12-18 16:06:00.000,3212,25238.0000,25251.0000,25235.5000,25247.0000,good,2678,25238.1552,73.90,True,False,3,2,16.75,B2GBG,Short,3213,25247.0000,0.00,True,False,False,True,73.90,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 16:08:00.000,3213,25247.0000,25256.7500,25245.7500,25255.7500,good,3043,25244.0201,79.00,True,False,4,1,42.00,2GB2G,Long,3213,25255.5000,0.50,True,False,False,True,79.00,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 16:10:00.000,3214,25255.5000,25258.7500,25250.5000,25256.0000,good,2045,25248.0134,78.53,True,False,4,1,34.75,GB3G,Long,3213,25255.5000,1.00,True,False,False,True,78.53,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 16:12:00.000,3215,25255.5000,25270.5000,25255.5000,25267.5000,good,3675,25254.5089,79.20,True,False,4,1,29.00,B4G,Flat,3216,,0.00,True,False,False,True,79.20,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 16:14:00.000,3216,25267.7500,25274.0000,25251.0000,25263.0000,bad,4113,25257.3393,77.90,True,False,4,1,25.50,4GB,Long,3216,25263.0000,0.00,False,True,False,True,77.90,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 16:16:00.000,3217,25263.0000,25267.7500,25257.0000,25258.2500,bad,2545,25257.6429,57.45,True,False,3,2,11.75,3G2B,Flat,3216,,0.00,False,True,False,True,57.45,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 16:18:00.000,3218,25258.2500,25259.2500,25248.0000,25256.2500,bad,2441,25257.1786,-4.59,False,True,2,3,1.00,2G3B,Flat,3216,,0.00,False,True,True,True,-4.59,10.00,-10.00,True,False,SKIPPED_SHORT,GradientFilter (-4.59° > -10.00°),SHORT_SIGNAL
2025-12-18 16:20:00.000,3219,25255.7500,25273.5000,25255.7500,25266.5000,good,2709,25260.2857,52.88,False,True,2,3,11.25,G3BG,Flat,3216,,0.00,True,False,False,True,52.88,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 16:22:00.000,3220,25266.5000,25272.5000,25259.2500,25261.0000,bad,2129,25260.5238,59.13,False,True,1,4,-6.25,3BGB,Flat,3216,,0.00,False,True,False,True,59.13,10.00,-10.00,False,True,SKIPPED_SHORT,GradientFilter (59.13° > -10.00°),SHORT_SIGNAL
2025-12-18 16:24:00.000,3221,25261.2500,25264.0000,25254.2500,25256.0000,bad,1903,25259.0159,-32.41,False,True,1,4,-6.75,2BG2B,Flat,3222,,0.00,False,True,True,False,-32.41,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 16:26:00.000,3222,25256.0000,25277.5000,25256.0000,25272.5000,good,3099,25263.5106,56.19,False,True,2,3,14.50,BG2BG,Flat,3222,,0.00,True,False,False,True,56.19,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 16:28:00.000,3223,25272.7500,25286.0000,25271.0000,25271.2500,bad,3120,25266.0904,74.21,False,True,2,3,15.00,G2BGB,Flat,3222,,0.00,False,True,False,True,74.21,10.00,-10.00,False,True,SKIPPED_SHORT,GradientFilter (74.21° > -10.00°),SHORT_SIGNAL
2025-12-18 16:30:00.000,3224,25271.2500,25280.5000,25265.7500,25279.5000,good,3313,25270.5603,74.16,False,True,2,3,12.50,2BGBG,Flat,3222,,0.00,True,False,False,True,74.16,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 16:32:00.000,3225,25279.0000,25329.5000,25256.5000,25313.7500,good,23671,25284.9568,83.95,True,False,3,2,52.75,BGB2G,Flat,3226,,0.00,True,False,False,True,83.95,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 16:34:00.000,3226,25313.2500,25322.7500,25273.0000,25274.5000,bad,15528,25281.4712,79.61,True,False,3,2,19.25,GB2GB,Flat,3226,,0.00,False,True,False,True,79.61,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 16:36:00.000,3227,25274.5000,25282.5000,25240.2500,25241.2500,bad,16886,25268.0642,-83.25,False,True,2,3,-30.50,B2G2B,Flat,3228,,0.00,False,True,True,False,-83.25,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 16:38:00.000,3228,25241.2500,25266.7500,25240.5000,25260.7500,good,12828,25265.6261,-82.81,True,False,3,2,-9.50,2G2BG,Flat,3228,,0.00,True,False,True,False,-82.81,10.00,-10.00,False,False,SKIPPED_LONG,GradientFilter (-82.81° < 10.00°),LONG_SIGNAL
2025-12-18 16:40:00.000,3229,25261.0000,25265.5000,25188.2500,25214.0000,bad,22279,25248.4174,-84.19,False,True,2,3,-64.75,G2BGB,Flat,3230,,0.00,False,True,True,False,-84.19,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 16:42:00.000,3230,25214.2500,25238.2500,25173.0000,25186.5000,bad,37663,25227.7783,-86.98,False,True,1,4,-127.25,2BG2B,Short,3230,25186.7500,0.50,False,True,True,False,-86.98,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 16:44:00.000,3231,25186.7500,25211.0000,25180.5000,25204.7500,good,11454,25220.1022,-85.96,False,True,2,3,-70.50,BG2BG,Short,3230,25186.7500,-36.00,True,False,True,False,-85.96,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 16:46:00.000,3232,25205.5000,25219.5000,25186.0000,25206.5000,good,12372,25215.5681,-80.70,True,False,3,2,-36.25,G2B2G,Flat,3230,,0.00,True,False,True,False,-80.70,10.00,-10.00,False,False,SKIPPED_LONG,GradientFilter (-80.70° < 10.00°),LONG_SIGNAL
2025-12-18 16:48:00.000,3233,25207.7500,25239.0000,25180.0000,25218.0000,good,15717,25216.3787,-61.76,True,False,3,2,-45.50,2B3G,Flat,3230,,0.00,True,False,True,False,-61.76,10.00,-10.00,False,False,SKIPPED_LONG,GradientFilter (-61.76° < 10.00°),LONG_SIGNAL
2025-12-18 16:50:00.000,3234,25218.5000,25220.7500,25160.7500,25189.0000,bad,15768,25207.2525,-76.48,True,False,3,2,-28.00,B3GB,Flat,3230,,0.00,False,True,True,False,-76.48,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 16:52:00.000,3235,25189.0000,25210.7500,25169.2500,25202.7500,good,13907,25205.7517,-79.34,True,False,4,1,13.50,3GBG,Flat,3230,,0.00,True,False,True,False,-79.34,10.00,-10.00,True,False,SKIPPED_LONG,GradientFilter (-79.34° < 10.00°),LONG_SIGNAL
2025-12-18 16:54:00.000,3236,25202.0000,25257.5000,25198.0000,25237.5000,good,15642,25216.3344,77.58,True,False,4,1,31.00,2GB2G,Flat,3237,,0.00,True,False,False,True,77.58,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 16:56:00.000,3237,25237.0000,25267.0000,25236.2500,25264.5000,good,13082,25232.3896,85.71,True,False,4,1,57.50,GB3G,Long,3237,25264.0000,1.00,True,False,False,True,85.71,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 16:58:00.000,3238,25264.0000,25274.7500,25242.2500,25274.2500,good,11565,25246.3431,86.19,True,False,4,1,57.50,B4G,Long,3237,25264.0000,20.50,True,False,False,True,86.19,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 17:00:00.000,3239,25274.5000,25290.5000,25264.5000,25277.5000,good,10877,25256.7287,85.30,True,False,5,0,90.00,5G,Long,3237,25264.0000,27.00,True,False,False,True,85.30,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 17:02:00.000,3240,25277.5000,25301.0000,25273.0000,25279.7500,good,13507,25264.4025,83.68,True,False,5,0,78.50,5G,Long,3237,25264.0000,31.50,True,False,False,True,83.68,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 17:04:00.000,3241,25279.5000,25291.7500,25262.5000,25285.2500,good,8859,25271.3517,82.21,True,False,5,0,48.75,5G,Long,3237,25264.0000,42.50,True,False,False,True,82.21,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 17:06:00.000,3242,25285.0000,25288.0000,25257.0000,25268.5000,bad,8603,25270.4011,71.56,True,False,4,1,4.75,4GB,Flat,3237,,0.00,False,True,False,True,71.56,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 17:08:00.000,3243,25267.7500,25278.2500,25248.7500,25273.7500,good,9034,25271.5174,4.74,True,False,4,1,0.50,3GBG,Flat,3237,,0.00,True,False,True,True,4.74,10.00,-10.00,True,False,SKIPPED_LONG,GradientFilter (4.74° < 10.00°),LONG_SIGNAL
2025-12-18 17:10:00.000,3244,25274.2500,25274.5000,25223.7500,25235.7500,bad,10778,25259.5949,-79.51,True,False,3,2,-41.00,2GBGB,Flat,3237,,0.00,False,True,True,False,-79.51,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 17:12:00.000,3245,25236.5000,25242.0000,25196.7500,25208.0000,bad,12232,25242.3966,-86.07,False,True,2,3,-71.75,GBG2B,Flat,3246,,0.00,False,True,True,False,-86.07,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 17:14:00.000,3246,25207.5000,25212.2500,25180.5000,25189.2500,bad,9716,25224.6811,-86.72,False,True,1,4,-95.75,BG3B,Flat,3247,,0.00,False,True,True,False,-86.72,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 17:16:00.000,3247,25189.7500,25216.0000,25174.7500,25204.0000,good,12660,25217.7874,-85.35,False,True,2,3,-65.00,G3BG,Short,3247,25204.5000,1.00,True,False,True,False,-85.35,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 17:18:00.000,3248,25204.5000,25206.2500,25178.7500,25184.0000,bad,10374,25206.5249,-83.71,False,True,1,4,-91.50,3BGB,Short,3247,25204.5000,41.00,False,True,True,False,-83.71,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 17:20:00.000,3249,25184.0000,25203.7500,25175.5000,25194.5000,good,9522,25202.5166,-82.54,False,True,2,3,-42.50,2BGBG,Flat,3247,,0.00,True,False,True,False,-82.54,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 17:22:00.000,3250,25195.0000,25223.7500,25176.5000,25222.2500,good,10275,25209.0944,52.10,True,False,3,2,13.25,BGB2G,Flat,3251,,0.00,True,False,False,True,52.10,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 17:24:00.000,3251,25222.2500,25266.5000,25221.0000,25261.2500,good,13760,25226.4796,85.23,True,False,4,1,70.50,GB3G,Flat,3252,,0.00,True,False,False,True,85.23,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 17:26:00.000,3252,25261.2500,25293.2500,25257.2500,25289.5000,good,12825,25247.4864,87.02,True,False,4,1,84.50,B4G,Flat,3253,,0.00,True,False,False,True,87.02,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 17:28:00.000,3253,25289.5000,25327.7500,25282.7500,25326.5000,good,14011,25273.8243,87.58,True,False,5,0,142.00,5G,Long,3253,25326.7500,-0.50,True,False,False,True,87.58,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 17:30:00.000,3254,25326.7500,25338.0000,25314.0000,25323.5000,bad,12235,25290.3828,87.33,True,False,4,1,128.25,4GB,Long,3253,25326.7500,-6.50,False,True,False,True,87.33,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 17:32:00.000,3255,25324.0000,25346.0000,25308.5000,25342.2500,good,14999,25307.6719,86.62,True,False,4,1,119.25,3GBG,Long,3253,25326.7500,31.00,True,False,False,True,86.62,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 17:34:00.000,3256,25342.2500,25350.2500,25335.2500,25343.7500,good,8004,25319.6979,86.10,True,False,4,1,81.75,2GB2G,Long,3253,25326.7500,34.00,True,False,False,True,86.10,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 17:36:00.000,3257,25343.5000,25370.0000,25339.0000,25360.2500,good,13909,25333.2153,85.52,True,False,4,1,70.25,GB3G,Long,3253,25326.7500,67.00,True,False,False,True,85.52,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 17:38:00.000,3258,25360.7500,25389.2500,25357.5000,25389.2500,good,10984,25351.8935,86.45,True,False,4,1,61.75,B4G,Long,3253,25326.7500,125.00,True,False,False,True,86.45,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 17:40:00.000,3259,25388.7500,25407.5000,25388.5000,25389.5000,good,11934,25364.4290,86.33,True,False,5,0,65.75,5G,Flat,3260,,0.00,True,False,False,True,86.33,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 17:42:00.000,3260,25390.0000,25396.7500,25370.2500,25395.0000,good,10728,25374.6193,84.97,True,False,5,0,52.50,5G,Long,3260,25395.2500,-0.50,True,False,False,True,84.97,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 17:44:00.000,3261,25395.2500,25402.0000,25379.7500,25383.0000,bad,7819,25377.4129,81.24,True,False,4,1,38.75,4GB,Flat,3260,,0.00,False,True,False,True,81.24,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 17:46:00.000,3262,25383.0000,25386.5000,25370.0000,25382.2500,bad,6808,25379.0253,65.59,True,False,3,2,21.25,3G2B,Flat,3260,,0.00,False,True,False,True,65.59,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
